"ctrl_1"	"ctrl_2"	"ctrl_3"	"hot_1"	"hot_2"	"hot_3"	"cold_1"	"cold_2"
"CG17633"	3170.66023203455	3615.8324593911	2459.48698779185	3650.54024902409	2839.8172891416	2783.28853170548	4034.57511195861	5571.975881678
"ppk16"	58.1928018352742	53.9676486476283	148.949728950467	7.53076895105537	2.4733493591014	0	13.8454876868861	0
"ppk11"	37.853570125858	94.4433851333495	54.493803274561	9.41346118881922	3.71002403865211	5.6609258271976	6.92274384344305	1.89072815801765
"IP3K1"	517.520451272924	477.123075543805	646.659798858124	510.962673329107	506.212168829421	503.822398620586	559.357702550198	471.736675425403
"CG4036"	112.430753060384	84.6310853792353	116.25344698573	53.4684595524932	96.4606250049547	52.8353077205109	53.9974019788558	98.3178642169176
"CG13123"	68.9273963485772	100.576072479671	50.8608830562569	38.0303832028296	37.9246901728882	37.7395055146506	37.3828167545925	51.0496602664764
"nAChRalpha6"	606.787079330918	708.938657234754	584.900155146955	342.273448825467	219.303643173658	360.412277664914	329.522606947889	439.594296739103
"CR43766"	2.82489329297448	17.1715245696999	7.26584043660814	0	0	0	0	0
"CR44701"	10.1696158547081	14.7184496311714	29.0633617464325	0	0	0	0	0
"FKBP59"	1499.45335991085	1254.74783105736	1253.3574753149	2255.84183928864	2101.11028055664	2160.58669071375	1719.60957071125	1770.66691998353
"CG34183"	74.5771829345262	79.7249355021782	43.5950426196488	112.961534265831	87.8039022480998	83.0269121322314	42.9210118293469	56.7218447405294
"CG4537"	39.5485061016427	61.326873463214	29.0633617464325	45.1846137063322	49.8792120752116	39.6264807903832	52.6128532101672	66.1754855306176
"mtDNA-helicase"	262.150097588031	275.970930584463	374.190782485319	345.662294853442	344.620010701462	277.385365532682	328.1380581792	324.259879100026
"Uhg2"	502.831006149457	534.770336599226	555.836793400522	159.652301762374	163.653282593876	179.262651194591	461.054739973307	839.483302159835
"snoRNA:U14:30Eb"	13.5594878062775	17.1715245696999	25.4304415281285	0	1.2366746795507	0	0	0.945364079008823
"snoRNA:U14:30Ea"	3.95485061016427	1.22653746926428	14.5316808732163	0	0	0	2.76909753737722	0.945364079008823
"snoRNA:Me18S-G1620"	10.1696158547081	4.90614987705712	7.26584043660814	0	0	0	2.76909753737722	5.67218447405294
"snoRNA:Me18S-A1576"	35.0286768328835	17.1715245696999	14.5316808732163	0	5.35892361138638	3.77395055146506	26.3064266050836	38.7599272393617
"Bka"	226.556442096553	188.886770266699	272.469016372805	239.854991091114	283.610726510294	209.454255606311	228.450546833621	272.264854754541
"RpS2"	5607.41318655434	4609.32780949516	4661.03664008412	5759.9086322147	7113.76498166882	4566.48016727273	6248.46859309169	6594.85981516555
"Muc30E"	74.5771829345262	68.6860982787997	170.747250260291	21.4626915105078	14.8400961546084	13.2088269301277	29.0755241424608	17.9619175011676
"CG13124"	2537.31915574968	1989.44377514666	1678.40914085648	1837.13108560996	1603.55483448408	2217.19594898573	2058.82401903996	2655.52769793578
"Etl1"	945.20929582926	918.676564478945	766.546166062158	1378.88379493824	1393.32013896046	1720.92145146807	1438.54617066747	1396.30274469603
"Srp54"	539.554618958125	765.35938082091	704.786522350989	989.919578616229	1042.92897975443	783.094739429001	852.882041512183	915.11242848054
"yip2"	676.27945433809	560.527623453776	701.153602132685	1143.54726521776	1229.66685636658	915.183008730278	955.33865039514	922.675341112611
"CG5885"	427.688844556336	407.210439795741	483.178389034441	552.758441007464	624.520713173104	441.552214521413	499.822105496588	623.940292145823
"CG4598"	667.804774459166	749.414393720475	704.786522350989	767.761894560095	853.305528889984	1032.1754758257	883.342114423333	980.342549932149
"CG4594"	82.4868841548547	62.5534109324783	83.5571650209936	82.8384584616091	87.8039022480998	113.218516543952	80.3038285839393	95.4817719798911
"CG4592"	218.646740876225	223.229819406099	294.266537682629	241.737683328877	212.295819989537	283.04629135988	301.831631574117	273.21021883355
"TbCMF46"	84.7467987892343	100.576072479671	112.620526767426	6.0246151608443	0	0	11.0763901495089	0
"CG42366"	97.7413079369169	111.614909703049	108.987606549122	10.1665380839248	0.824449786367135	0	23.5373290677064	7.56291263207058
"CG42367"	11.8645518304928	44.1553488935141	21.7975213098244	0	0.412224893183567	0	0	0
"Cpr30F"	25.9890182953652	63.7799484017425	39.9621224013447	0.753076895105537	0	0	2.76909753737722	0
"CG31712"	923.175128144059	1011.89341214303	1249.7245550966	1102.88111288206	1005.41651447472	1194.45534953869	1013.48969868006	1361.3242737727
"CR45007"	47.4582073219712	63.7799484017425	105.354686330818	21.4626915105078	2.06112446591784	1.88697527573253	9.69184138082027	1.89072815801765
"Apf"	83.6168414720445	128.786434272749	119.886367204034	73.4249972727899	119.957443916418	66.0441346506386	105.225706420334	155.985073036456
"CG4619"	412.434420774274	360.602015963698	341.494500520582	334.742679874411	354.513408137868	249.080736396694	319.830765567069	323.314515021017
"CG5853"	557.633936033162	430.514651711762	497.710069907657	303.113450279979	274.541778860256	311.350920495868	405.672789225763	597.470097933576
"mir-87"	3.95485061016427	4.90614987705712	3.63292021830407	0	0	0	1.38454876868861	0
"CG13126"	247.460652464564	241.627881445063	308.798218555846	287.675373930315	254.754983987445	277.385365532682	265.833363588213	273.21021883355
"CG4709"	180.793170750367	202.378682428606	156.215569387075	170.571916741404	194.982374475827	160.392898437265	178.606791160831	165.438713826544
"CG5846"	146.329472576078	170.488708227735	156.215569387075	135.177302671444	143.866487721065	115.105491819684	141.223974406238	152.20361672042
"CG4658"	474.017094561117	457.498476035576	435.950426196488	614.134207958566	486.013149063426	473.630794208866	454.131996129864	545.475073588091
"CR44872"	0	0	0	0	0	0	0	0
"CG5850"	555.374021398782	691.767132665054	584.900155146955	833.65612288183	955.125077506326	777.433813601803	789.192798152507	693.897233992476
"CR43683"	45.1982926875916	74.8187856251211	39.9621224013447	14.3084610070052	2.88557425228497	1.88697527573253	12.4609389181975	4.72682039504411
"Dref"	748.031743979642	772.718605636496	693.887761696077	1021.92534665821	1138.56515497301	1120.86331378512	1027.33518636695	894.314418742346
"RpL13"	8318.74576915124	9294.70094208471	6713.63656342592	11335.3134251285	12066.2348483762	11848.3177563246	9907.83098873569	10612.657150953
"CR13130"	29.3788902469346	30.663436731607	50.8608830562569	3.38884602797492	0.412224893183567	0	0	0
"bib"	154.239173796406	234.268656629477	188.911851351812	147.603071440685	91.9261511799355	33.9655549631856	121.840291644598	138.023155535288
"CG31875"	98.8712652541067	109.161834764521	156.215569387075	98.6530732588254	70.0782318412064	118.87944237115	73.3810847404963	33.0877427653088
"SoYb"	566.67359457068	475.896538074541	439.583346414792	682.287666965617	739.119233478136	601.945112958678	574.587739005773	519.950243454853
"CG4747"	3618.6883083003	3228.24661910358	3625.65437786746	5783.25401596297	6071.24822680758	5421.27996717956	5153.290517059	5069.98755572432
"CR44873"	20.3392317094162	44.1553488935141	36.3292021830407	0	0.824449786367135	0	2.76909753737722	0
"Trp1"	1472.3343842983	1249.8416811803	1227.92703378677	1442.89533102221	1221.83458339609	1554.86762720361	1380.39512238254	1417.10075443423
"CG13131"	77.9670548860956	101.802609948935	156.215569387075	4.89499981818599	0	0	6.92274384344305	2.83609223702647
"CG13127"	63.2776097626283	103.029147418199	167.114330041987	15.8146147972163	0	1.88697527573253	6.92274384344305	0
"obst-B"	61.5826737868436	118.974134518635	101.721766112514	16.5676916923218	24.733493591014	9.43487637866266	40.1519142919697	30.2516505282823
"CG33301"	104.521051840056	163.129483412149	134.41804807725	89.9926889651117	65.9559829093708	54.7222829962434	98.3029625768913	78.4652185577323
"CR44874"	26.5539969539601	57.6472610554211	76.2913245843854	28.9934604615632	20.6112446591784	11.3218516543952	4.15364630606583	14.1804611851323
"CR44875"	19.7742530508213	12.2653746926428	25.4304415281285	0	0	0	2.76909753737722	0
"Cpr31A"	37.853570125858	68.6860982787997	54.493803274561	0	0	0	2.76909753737722	3.78145631603529
"Pen"	5443.56937556182	5485.07556254986	5532.93749247709	10929.4049786667	12573.271466992	10097.2047004448	10039.3631217611	9079.27661480073
"Spn31A"	108.47590245022	100.576072479671	105.354686330818	71.542305035026	54.4136859002309	81.1399368564989	70.6119872031191	69.0115777676441
"CG44153"	290.399030517776	328.712041762827	435.950426196488	51.5857673147293	33.8024412410525	33.9655549631856	45.6901093667241	11.3443689481059
"CG13133"	51.9780365907304	46.6084238320426	58.1267234928651	8.28384584616091	10.7178472227728	26.4176538602554	29.0755241424608	24.5794660542294
"CG34109"	154.804152455001	230.589044221685	148.949728950467	57.9869209231264	58.123709938883	47.1743818933133	48.4592069041013	57.6672088195382
"CG13135"	14.6894451234673	24.5307493852856	39.9621224013447	3.38884602797492	3.29779914546854	0	0	1.89072815801765
"CG4839"	690.968899461557	629.213721732575	595.798915801867	632.961130336204	402.331495747162	541.561904135237	440.286508442978	567.218447405294
"CG13137"	51.4130579321355	61.326873463214	112.620526767426	2.63576913286938	1.2366746795507	0	6.92274384344305	0
"Sur"	296.61379576232	570.33992320789	428.68458575988	95.6407656784032	112.949620732297	173.601725367393	153.684913324436	120.06123803412
"CG31874"	42.938378053212	91.990310194821	119.886367204034	5.27153826573876	4.12224893183567	5.6609258271976	6.92274384344305	5.67218447405294
"Ripalpha"	220.341676852009	225.682894344627	138.050968295555	297.84191201424	334.726613265057	311.350920495868	283.832497581165	245.794660542294
"RpL7"	16201.8929925258	17209.5472312471	14128.4267289845	17928.12510333	18004.7466595787	21100.1575332412	19830.892013927	24242.9164421023
"CG34159"	414.129356750058	556.848011045983	381.456622921927	562.171902196284	736.233659225851	643.458569024793	747.656335091849	671.208496096264
"CG5734"	602.267250062158	539.676486476283	519.507591217482	889.760351567192	886.695745237853	784.981714704733	726.88810356152	588.016457143488
"CG5731"	53.6729725665151	90.7637727255567	116.25344698573	8.28384584616091	6.18337339775351	7.54790110293013	15.2300364555747	0.945364079008823
"CR44845"	24.2940823195805	41.7022739549855	47.2279628379529	0	4.12224893183567	1.88697527573253	8.30729261213166	1.89072815801765
"CG5727"	89.8316067165884	85.8576228484996	79.9242448026895	76.437304853212	87.3916773549163	88.687837959429	85.8420236586938	102.099320532953
"CG4901"	383.620509185934	372.867390656341	475.912548597833	488.746904923494	495.494321606648	447.21314034861	466.592935048061	431.086020028023
"Npc1a"	697.748643364696	681.954832910939	831.938729991631	558.783056168309	525.174513915865	545.335854686702	632.738787290695	647.574394121044
"Prosalpha6"	962.158655587107	1058.50183597507	821.039969336719	1476.78379130196	1567.69126877711	1392.58775349061	1505.00451156452	1482.33087588583
"CG4908"	80.2269695204752	110.388372233785	156.215569387075	59.8696131608902	74.2004807730421	67.9311099263711	67.8428896657419	71.8476700046705
"CG5708"	255.935332343488	210.964444713456	279.734856809413	371.643447734583	460.867430579228	467.969868381668	296.293436499362	299.680413045797
"CG5694"	1082.49910986782	910.090802194095	1075.344384618	1776.88493400152	1811.31618064859	1588.83318216679	1304.24494010467	1083.38723454411
"eEF1delta"	3113.59738751647	2700.83550731994	2750.12060525618	3724.71832319199	3700.54286610888	4149.45863133584	3864.27561340991	4580.28896279775
"mthl15"	108.47590245022	174.168320635528	174.380170478595	23.7219221958244	18.137895300077	22.6437033087904	63.689243359676	56.7218447405294
"me31B"	8596.71526917993	7191.18918229647	7669.09458083989	16138.0613236641	17212.0381899867	15435.4577554921	14211.0085618199	11842.5758177435
"chico"	1009.05188425048	932.168476640852	730.216963879118	1057.31996072817	1016.95881148386	1137.84609126672	1061.94890558416	886.751506110276
"CR44995"	24.2940823195805	20.8511369774928	32.6962819647366	1.50615379021107	0.412224893183567	1.88697527573253	4.15364630606583	0
"bsk"	336.162301863963	359.375478494434	356.026181393799	321.563834210064	301.748621810371	252.854686948159	329.522606947889	421.632379237935
"CG31717"	67.2324603727926	94.4433851333495	83.5571650209936	63.2584591888651	97.6972996845055	88.687837959429	87.2265724273824	60.5033010565647
"Ror"	83.6168414720445	115.294522110842	159.848489605379	10.1665380839248	8.24449786367135	3.77395055146506	11.0763901495089	3.78145631603529
"CG5676"	723.172683001466	668.462920749032	621.229357329996	921.766119609178	832.694284230806	1077.46288244328	908.263992259728	808.286287552543
"Pten"	703.398429950645	673.36907062609	741.11572453403	1125.84995818278	1218.53678425063	947.261588417731	857.035687818249	673.099224254282
"Rsf1"	431.078716507905	437.873876527348	421.418745323272	443.938829664714	489.310948208894	437.778263969947	510.898495646097	561.546262931241
"CG18619"	515.82551529714	518.82534949879	475.912548597833	389.340754769563	249.396060376058	500.048448069121	487.361166578391	605.978374644655
"Mob3"	197.177551849619	145.957958842449	188.911851351812	201.071530993178	210.646920416803	198.132403951916	188.298632541651	152.20361672042
"CG4953"	152.544237820622	160.676408473621	188.911851351812	205.589992363812	230.845940182798	186.810552297521	197.990473922471	147.476796325376
"CG4957"	138.984750014344	139.825271496128	170.747250260291	156.639994181952	169.012206205263	154.731972610068	123.224840413286	125.733422508173
"Mulk"	242.940823195805	196.245995082285	250.671495062981	195.046915832334	202.402422553132	226.437033087904	218.7587054528	240.122476068241
"trk"	55.9328872008946	84.6310853792353	123.519287422338	48.9499981818599	44.1080635706417	52.8353077205109	66.4583408970532	34.9784709233264
"Utx"	990.407588516852	824.233179345596	915.495895012625	1300.94033629482	1457.21499740391	1205.77720119309	1093.793527264	969.943545063052
"CG34043"	314.693112837357	213.417519651985	247.038574844677	139.695764042077	197.455723834929	324.559747425996	196.605925153783	189.072815801765
"CG5604"	3973.4949058979	3239.28545632696	3233.29899429062	5717.35978764124	5888.22037423408	5300.51354953268	4654.8529603311	4500.87838016101
"Hand"	68.3624176899824	51.5145737090997	69.0254841477773	32.7588449370909	28.4435176296661	26.4176538602554	38.7673655232811	35.9238350023353
"CYLD"	328.817579302229	381.453152941191	301.532378119238	310.644219231034	270.007305035237	254.741662223892	256.141522207393	217.433738172029
"CR44968"	29.9438689055295	46.6084238320426	25.4304415281285	3.01230758042215	1.2366746795507	0	2.76909753737722	0
"CG13138"	40.6784634188325	91.990310194821	108.987606549122	57.9869209231264	36.6880154933375	39.6264807903832	38.7673655232811	29.3062864492735
"nmd"	514.130579321355	440.326951465876	374.190782485319	523.764980545901	561.038079622835	643.458569024793	401.519142919697	631.503204777894
"CG5390"	272.31971344274	224.456356875363	319.696979210758	187.139608433726	201.577972766764	275.49839025695	227.065998064932	174.892354616632
"CG4968"	404.524719553945	409.663514734269	523.140511435786	689.818435916672	764.264951962334	762.338011395943	650.737921283646	575.726724116373
"Cdk5alpha"	123.165347573687	156.996796065828	141.683888513859	91.4988427553228	56.8870352593323	39.6264807903832	103.841157651646	69.9569418466529
"l(2)SH0834"	257.630268319272	230.589044221685	236.139814189764	276.002682056179	321.535416683183	303.803019392938	254.756973438704	248.63075277932
"CG5384"	645.770606773965	624.307571855518	563.10263383713	879.217275035715	981.09524577689	852.912824631105	786.42370061513	915.11242848054
"CG4972"	836.168414720445	727.336719273718	871.900852392976	1090.07880566527	1244.50695252119	992.548995035312	1111.79266125695	947.25480716684
"CG5381"	1278.54670440025	1140.67984641578	1115.30650701935	880.346890378373	753.134879846377	1115.20238795793	1192.09648984089	1468.1504147007
"CG4995"	55.9328872008946	82.1780104407067	79.9242448026895	32.7588449370909	4.94669871820281	15.0958022058603	17.9991339929519	28.3609223702647
"RnrL"	960.463719611322	944.433851333495	999.053060033619	1942.18531247718	2320.00169883712	2039.82027306687	1726.5323145547	1327.29116692839
"CG5375"	125.425262208067	164.356020881413	119.886367204034	24.47499909093	32.1535416683182	45.2874066175808	47.0746581354127	40.6506553973794
